"","Feature","logFC","Average.level","T_statistic","P_value","Adjusted.p_value","GeneID","chromosome"
"5230","COX4I1",0.0195504959482284,4.28575665279344,0.193907868784684,0.847392014947755,0.994022131397921,1327,"16"
"5231","VPS13D",-0.0155196716320027,-1.46221063216344,-0.193818616185945,0.84746135770696,0.994022131397921,55187,"1"
"5232","RALYL",-0.0397807922703564,-2.09650516982609,-0.193395478715273,0.847790121430912,0.994217761815617,138046,"8"
"5233","CRH",0.0537987987149453,-2.55151141259219,0.193153735977438,0.847977959906627,0.994248083649833,1392,"8"
"5234","UBL7",-0.041645871335501,-1.98945435691934,-0.192285656240297,0.848652547797457,0.994723355945475,84993,"15"
"5235","NOLC1",0.0175194528890972,1.04312496903742,0.192215036709789,0.848707431587887,0.994723355945475,9221,"10"
"5236","GIPC2",-0.066918140249382,-0.290425211786869,-0.191770178496019,0.849053182225696,0.994938608724956,54810,"1"
"5237","ERI3",-0.0337934255622887,1.24827727445963,-0.191112125749965,0.849564686516385,0.995247502719096,79033,"1"
"5238","SMARCC1",0.0130294661281792,-0.330931955049943,0.191013859764152,0.849641074331715,0.995247502719096,6599,"3"
"5239","GSK3A",-0.0183580866948543,0.291719453326577,-0.190593389865196,0.849967946461217,0.995440422701574,2931,"19"
"5240","COX8A",-0.02667957421814,0.314138608749237,-0.190158845885301,0.850305788040222,0.995646113504556,1351,"11"
"5241","SCRN3",-0.0192827341481514,-1.11849188032026,-0.189815497086031,0.850572749102425,0.99576874575447,79634,"2"
"5242","RBM19",0.0197734838782286,-1.68037818753583,0.189442930511022,0.850862447847299,0.995891297007446,9904,"12"
"5243","MRPL15",-0.0125125318811714,1.09722127801968,-0.189231319755888,0.851027000608558,0.995891297007446,29088,"8"
"5244","GCAT",0.0565641391832142,-1.05368662804832,0.188680957105294,0.851455005331696,0.995891297007446,23464,"22"
"5245","FOXO3",-0.0311502877602452,-4.17393093543981,-0.188389082243432,0.851682008434564,0.995891297007446,2309,"6"
"5246","EPM2A",0.0267035116941376,-3.33786781482641,0.188374885631316,0.851693050052019,0.995891297007446,7957,"6"
"5247","BABAM2",0.018917805349488,-0.335766005576503,0.188223990434154,0.851810412818462,0.995891297007446,9577,"2"
"5248","BAIAP2",0.0236366552958291,-0.303659476552279,0.18774308933199,0.852184469336437,0.995891297007446,10458,"17"
"5249","ELP6",0.0154043509802864,-1.50752821345786,0.187530675629441,0.852349700916705,0.995891297007446,54859,"3"
"5250","ABCD4",0.0257697392113871,-2.44994193572123,0.18748573808188,0.852384657636409,0.995891297007446,5826,"14"
"5251","AFTPH",0.0180416508213228,-1.4538427258873,0.187368168399951,0.852476116004764,0.995891297007446,54812,"2"
"5252","TMBIM1",-0.0371553486648475,-0.58207119928031,-0.186975742606135,0.85278140206491,0.995891297007446,64114,"2"
"5253","PRNP",-0.0174106565790333,0.558988009913216,-0.186451055217487,0.853189616471933,0.995891297007446,5621,"20"
"5254","CCDC61",-0.0268153279029871,-0.749171757900695,-0.186236050454905,0.85335690516552,0.995891297007446,729440,"19"
"5255","SNIP1",0.0410418461171567,-2.20917150820983,0.185856747677167,0.853652045955577,0.995891297007446,79753,"1"
"5256","NCOA7",0.017055198184283,-1.07876019670985,0.185470352175869,0.853952727688569,0.995891297007446,135112,"6"
"5257","FKBP9",-0.016995778095816,0.976849668829313,-0.185183542474371,0.854175928979049,0.995891297007446,11328,"7"
"5258","PRXL2A",0.0147223292873314,0.607272853534462,0.18498257495997,0.854332333353007,0.995891297007446,84293,"10"
"5259","MRPS30",-0.0126418383198448,0.806511547356443,-0.184910381842367,0.854388519611607,0.995891297007446,10884,"5"
"5260","PNKD",0.0290714533845886,-2.81583584651339,0.184616904932821,0.854616933940039,0.995891297007446,25953,"2"
"5261","ST6GAL1",-0.0394882152261864,-2.28076150625185,-0.184324085902603,0.854844848919688,0.995891297007446,6480,"3"
"5262","PARP4",-0.0291178159258684,-0.174491121720473,-0.183740280643675,0.855299290049309,0.995891297007446,143,"13"
"5263","SP3",-0.0237143982124637,-1.53805701697745,-0.183659225720608,0.855362388155424,0.995891297007446,6670,"2"
"5264","DNAL1",0.0371796126911743,-3.92367394537466,0.183581450182294,0.855422934295957,0.995891297007446,83544,"14"
"5265","RRP15",-0.0199822678191585,-0.601974635412916,-0.183566936726585,0.855434232724775,0.995891297007446,51018,"1"
"5266","NOMO2",-0.0163097825171628,2.9021492072858,-0.18348772597807,0.85549589721986,0.995891297007446,283820,"16"
"5267","PAFAH1B3",0.0185777268201055,3.75365414843963,0.183314661797141,0.855630628546674,0.995891297007446,5050,"19"
"5268","DLG3",-0.0216649567239396,-0.200941685774283,-0.183238209953005,0.855690148087865,0.995891297007446,1741,"X"
"5269","GGH",-0.0204092257095476,-0.230876047994557,-0.18275637359741,0.856065288626132,0.995891297007446,8836,"8"
"5270","RIDA",0.0269398829503445,0.209123367423498,0.181503459278801,0.85704092164051,0.995891297007446,10247,"8"
"5271","FGF2",0.0256671502925472,-1.09949256084071,0.181493640633636,0.857048568233362,0.995891297007446,2247,"4"
"5272","PEAK1",-0.0509613355197107,-5.11182568392879,-0.181276493870643,0.857217681996758,0.995891297007446,79834,"15"
"5273","MOCOS",-0.0591176943037746,0.0550234058480341,-0.18121876746162,0.857262640440023,0.995891297007446,55034,"18"
"5274","TRIP10",-0.0189430364827574,-0.449627244831589,-0.180851991142897,0.857548304217995,0.995891297007446,9322,"19"
"5275","GALT",0.018066951458583,0.300753242362197,0.180680021295017,0.857682249665236,0.995891297007446,2592,"9"
"5276","UPF3B",0.014668293795103,-1.41968460397857,0.18027716311291,0.857996048276235,0.995891297007446,65109,"X"
"5277","DARS2",0.0122071444409257,1.00795865486884,0.18002969579584,0.858188819791543,0.995891297007446,55157,"1"
"5278","PIK3CB",0.0220382191288526,-2.48755731488606,0.17990147986765,0.858288700610773,0.995891297007446,5291,"3"
"5279","PRKCI",-0.0250945204878475,-1.57009986884061,-0.179739767711109,0.858414678529323,0.995891297007446,5584,"3"
"5280","AGPAT5",-0.0207564062664578,1.83159718471897,-0.179729944559557,0.858422331137717,0.995891297007446,55326,"8"
"5281","PGPEP1",-0.0256008601881053,-2.08645034770953,-0.179717181278053,0.858432274239836,0.995891297007446,54858,"19"
"5282","FOXM1",0.0462722386977434,1.72454471465565,0.179505654785856,0.85859706517397,0.995891297007446,2305,"12"
"5283","HIKESHI",-0.021257482777305,0.0465896592718253,-0.179219142523319,0.858820284462756,0.995891297007446,51501,"11"
"5284","VDAC2",-0.0150665010841635,5.34480293127793,-0.178930283465871,0.859045344050283,0.995891297007446,7417,"10"
"5285","CLPX",-0.0152397558755597,0.786387528128804,-0.178929121454027,0.859046249436077,0.995891297007446,10845,"15"
"5286","PPP1CA",-0.0229066517048089,1.26457112324293,-0.1787603891648,0.859177719872642,0.995891297007446,5499,"11"
"5287","ATAD3B",0.0180113425609415,-0.612210593214225,0.178649506579034,0.859264118016544,0.995891297007446,83858,"1"
"5288","COG3",0.0155832144505762,0.60620124913327,0.178424893492404,0.859439138751284,0.995891297007446,83548,"13"
"5289","RASSF4",-0.0188631879037842,-2.44553147373366,-0.178241526869793,0.859582025181634,0.995891297007446,83937,"10"
"5290","WDR77",-0.0228872069376069,0.764650982152429,-0.177941642283504,0.859815717303755,0.995891297007446,79084,"1"
"5291","KIAA0930",0.0219540646527701,-1.00421477362781,0.177842992220454,0.859892595491107,0.995891297007446,23313,"22"
"5292","CMTM4",0.0131751969508109,-0.169350903389182,0.177505577214369,0.86015555414537,0.995891297007446,146223,"16"
"5293","DLAT",-0.0223850795204488,3.18222422313014,-0.176764328160082,0.860733290830596,0.995891297007446,1737,"11"
"5294","SLC26A2",0.0242691556160719,-2.06593302131268,0.176669519183163,0.860807191485965,0.995891297007446,1836,"5"
"5295","THAP4",-0.0257458365866022,0.311657912648035,-0.176458602788191,0.860971598834896,0.995891297007446,51078,"2"
"5296","KNDC1",-0.0247517083447706,-2.19754232227926,-0.17614883380021,0.86121307225559,0.995891297007446,85442,"10"
"5297","RPL32",0.0302151871620953,2.30653351288053,0.176126230223644,0.861230692894021,0.995891297007446,6161,"3"
"5298","THOC3",0.0156022581711036,-0.160844654138056,0.176084810267551,0.861262982045207,0.995891297007446,84321,"5"
"5299","ACTBL2",-0.0252239904108853,1.84681508531122,-0.176052085954144,0.861288492632257,0.995891297007446,345651,"5"
"5300","DDB2",0.0222418642627005,-0.400028590980557,0.175925896563519,0.861386866330403,0.995891297007446,1643,"11"
"5301","ARSL",0.0347031871829441,0.2352015370354,0.175640211758818,0.861609586459629,0.995891297007446,415,"X"
"5302","MAP2K3",0.0162436466978428,0.0940459747787615,0.175300928422556,0.861874106978118,0.995891297007446,5606,"17"
"5303","ZFYVE27",-0.0159755550872374,-0.964525028165064,-0.175284441027345,0.861886961703917,0.995891297007446,118813,"10"
"5304","EIF1AD",-0.0273917868975491,-2.14630872754571,-0.17514904511803,0.861992527263769,0.995891297007446,84285,"11"
"5305","LYPLA1",-0.0182578123008432,2.73034024548876,-0.174707755512244,0.862336610052617,0.995891297007446,10434,"8"
"5306","NEFM",-0.0368654293446193,-1.66616790247572,-0.174343011505864,0.86262102922119,0.995891297007446,4741,"8"
"5307","NAF1",0.0274368296434608,-2.49964991534565,0.174215944115607,0.862720117882786,0.995891297007446,92345,"4"
"5308","POLR3E",-0.0143013559737022,-1.01900786820925,-0.174168786248131,0.862756892722451,0.995891297007446,55718,"16"
"5309","ADISSP",0.0247392815951047,-0.370315025941958,0.173845512413676,0.863008997794285,0.995891297007446,54976,"20"
"5310","NT5DC2",0.0261530880703126,0.508638052448771,0.173768349141626,0.863069175720084,0.995891297007446,64943,"3"
"5311","RBM7",0.0199042892850571,-0.795214276339996,0.173615879122442,0.863188086148138,0.995891297007446,10179,"11"
"5312","REPS1",0.0140373628308902,-0.511931043025445,0.173607558791898,0.863194575215797,0.995891297007446,85021,"6"
"5313","LUZP1",-0.0245969093590086,-1.06995813055646,-0.173590978147925,0.863207506572202,0.995891297007446,7798,"1"
"5314","SECISBP2L",-0.0358725549273102,-2.94586875737889,-0.17355991676213,0.863231731660122,0.995891297007446,9728,"15"
"5315","DIP2A",-0.0150638962671856,-0.421587218844468,-0.173277803627168,0.863451760683864,0.995891297007446,23181,"21"
"5316","FXN",0.0352258268635079,-0.858340662763176,0.173274518387243,0.86345432301235,0.995891297007446,2395,"9"
"5317","TMEM41A",-0.0198377170996233,-1.79291340725212,-0.173231951710064,0.863487523100468,0.995891297007446,90407,"3"
"5318","LLPH",0.0277056658140908,-2.0038053214829,0.172965047158218,0.863695702346913,0.995891297007446,84298,"12"
"5319","BAK1",0.0215380553418376,0.00859922671495364,0.172869078034449,0.863770558413057,0.995891297007446,578,"6"
"5320","LPCAT4",0.0185644753687386,-2.49718814658882,0.172635246060429,0.863952953062149,0.995891297007446,254531,"15"
"5321","ND1",0.0268367900112145,-1.24232402045878,0.172349619812049,0.86417575878125,0.995891297007446,4535,"MT"
"5322","SPTB",-0.0249464438735026,-0.117337330070702,-0.172138833204555,0.864340192295741,0.995891297007446,6710,"14"
"5323","MGA",0.0341226792416283,-2.94443363754112,0.171962414881079,0.864477820010706,0.995891297007446,23269,"15"
"5324","TUBB4A",0.0384319031671965,-1.89720361996278,0.171404575589046,0.864913030628537,0.995891297007446,10382,"19"
"5325","BRAT1",0.0195472520938662,-1.59458858755063,0.171289879866387,0.865002518332432,0.995891297007446,221927,"7"
"5326","PIR",-0.0172818262945942,1.28328240486778,-0.171231536950888,0.865048039237632,0.995891297007446,8544,"X"
"5327","SSBP1",-0.0188772641455093,4.30953197294289,-0.171113296985384,0.86514029506474,0.995891297007446,6742,"7"
"5328","PCDH1",-0.019943978157517,-0.57540468753857,-0.170989077808816,0.865237218192853,0.995891297007446,5097,"5"
"5329","NOP16",-0.015178711332123,-0.357286852506553,-0.17096923304789,0.865252702441936,0.995891297007446,51491,"5"
"5330","ATG4C",0.0257329476095278,-2.64278717021394,0.17035833345644,0.865729394771506,0.995891297007446,84938,"1"
"5331","HNRNPA0",-0.0141406535450281,2.9726822669293,-0.170252035798681,0.86581234533346,0.995891297007446,10949,"5"
"5332","PTPRK",-0.0246879163652676,-1.36913745585176,-0.17010713932463,0.865925419397972,0.995891297007446,5796,"6"
"5333","RUNDC3A",0.0187009665365558,0.180447714178378,0.169959205236404,0.866040866907339,0.995891297007446,10900,"17"
"5334","DPH1",-0.0312018886051457,-3.09790925264182,-0.169810560136022,0.866156872295756,0.995891297007446,1801,"17"
"5335","TOX",0.0287746642982816,-3.63360353037826,0.169802603487292,0.866163081896661,0.995891297007446,9760,"8"
"5336","SIRT3",-0.014827997500272,0.283573589318159,-0.169583369433664,0.866334181943317,0.995891297007446,23410,"11"
"5337","NIBAN2",-0.0163517834940952,2.74046576335122,-0.169503163853596,0.866396779594808,0.995891297007446,64855,"9"
"5338","PDCD4",0.0308866621431196,1.68436126830627,0.169478930069033,0.866415693388687,0.995891297007446,27250,"10"
"5339","CST3",0.0258127780962329,3.96943225318382,0.16896435003021,0.866817327615208,0.995904794237357,1471,"20"
"5340","POLD1",0.0146668847118907,-0.602865242564904,0.168831651617702,0.866920905716724,0.995904794237357,5424,"19"
"5341","TCF4",0.0299360118783785,-3.93758421952103,0.168358124649825,0.867290537898404,0.995904794237357,6925,"18"
"5342","LIAS",-0.0267231467047193,-2.39714636862044,-0.167873868492544,0.867668576558402,0.995904794237357,11019,"4"
"5343","LYST",0.0235632960161101,-1.87435724468397,0.167809683154149,0.867718685759003,0.995904794237357,1130,"1"
"5344","RCL1",0.0144162218464328,-0.777974824105723,0.167564195392286,0.867910342052663,0.995904794237357,10171,"9"
"5345","CLSTN3",-0.0353133011720814,-3.4168435089739,-0.167342043655392,0.868083786519715,0.995904794237357,9746,"12"
"5346","ENY2",0.0232154529654423,-0.376648466557897,0.167300458070708,0.868116255108108,0.995904794237357,56943,"8"
"5347","SCAMP4",0.0286517710272986,0.00157780603872994,0.167171760835684,0.86821673893633,0.995904794237357,113178,"19"
"5348","FTSJ3",0.0183256180654057,-0.167480222823617,0.16712303363353,0.868254784590472,0.995904794237357,117246,"17"
"5349","SPAST",0.0138238314108721,-0.355220891084773,0.166897239946011,0.868431085932134,0.995904794237357,6683,"2"
"5350","SLC37A4",-0.0228279125028976,2.88983437173689,-0.166566325211295,0.8686894788877,0.995904794237357,2542,"11"
"5351","NFKB2",-0.0242330094058336,0.619173876702709,-0.165908812240162,0.869202937719731,0.995904794237357,4791,"10"
"5352","ATP5ME",-0.0236797330699647,3.40702546331586,-0.165481279650438,0.869536833357953,0.995904794237357,521,"4"
"5353","CPPED1",-0.0181578990315501,2.163073946291,-0.16537074503593,0.869623162955545,0.995904794237357,55313,"16"
"5354","INSR",-0.0189515371568175,-0.348276952714183,-0.165124068520078,0.869815827769986,0.995904794237357,3643,"19"
"5355","RGN",-0.0239226035056097,1.52631968508602,-0.165086953672584,0.869844816737775,0.995904794237357,9104,"X"
"5356","COA3",0.0266640972768215,0.863628362941928,0.16455671218768,0.870258987720776,0.995904794237357,28958,"17"
"5357","ESD",0.0139158631025262,4.60403334924297,0.163763079765835,0.870878962451424,0.995904794237357,2098,"13"
"5358","PITPNM1",-0.0147612455450674,0.521515433281523,-0.163359873323451,0.871193973547172,0.995904794237357,9600,"11"
"5359","NDUFAF7",-0.0162094809090223,-0.522486882046929,-0.163021115348983,0.871458649805162,0.995904794237357,55471,"2"
"5360","SLC41A1",0.0196332029770888,0.640558516098422,0.162821717123937,0.871614449406818,0.995904794237357,254428,"1"
"5361","ENSA",0.0328079998989077,-2.88852481361439,0.162789280060472,0.871639794565672,0.995904794237357,2029,"1"
"5362","BAIAP2L1",-0.0338360668802492,-0.166817164671283,-0.162747352349792,0.871672555580036,0.995904794237357,55971,"7"
"5363","RABAC1",0.0186712065913688,-0.00585985418632469,0.162473397882116,0.87188662077078,0.995904794237357,10567,"19"
"5364","MSI2",0.0198196449053089,-1.02969832704998,0.162107898014432,0.872172233845726,0.995904794237357,124540,"17"
"5365","CAMK1D",-0.0184291001909119,-0.523288096226074,-0.16178039728015,0.872428167988993,0.995904794237357,57118,"10"
"5366","BAG5",-0.0202181583571109,-0.486625307289553,-0.161772246358443,0.872434537921122,0.995904794237357,9529,"14"
"5367","TRAF2",-0.0230386711181247,-1.85875433848112,-0.160956464783863,0.873072113525033,0.995904794237357,7186,"9"
"5368","POLR3GL",-0.031928911916502,-4.44635124042357,-0.160831555919559,0.873169743891172,0.995904794237357,84265,"1"
"5369","ARPIN",0.0196725921752063,1.1110284042264,0.16069095504937,0.873279641742781,0.995904794237357,348110,"15"
"5370","SDHD",-0.0248415436782362,0.762557654291223,-0.160210513385891,0.873655188594748,0.995904794237357,6392,"11"
"5371","CLN5",0.0204436824482739,-0.500071663525688,0.160047823643741,0.873782365033353,0.995904794237357,1203,"13"
"5372","CLPTM1L",-0.0145826010067606,-0.57343174514388,-0.159653906630981,0.874090308581883,0.995904794237357,81037,"5"
"5373","DNPH1",0.0169954043279716,1.2897885492657,0.159626558746369,0.874111688455894,0.995904794237357,10591,"6"
"5374","SSB",0.015869013735597,2.92799343717817,0.15906793479982,0.874548427296112,0.995904794237357,6741,"2"
"5375","FBH1",0.0188294243091531,-1.28919682364829,0.159032222542164,0.874576348922339,0.995904794237357,84893,"10"
"5376","TMEM161A",-0.0210566490865127,-1.38248411007753,-0.159012633960415,0.874591664322912,0.995904794237357,54929,"19"
"5377","PLP2",-0.0170315417370821,3.49852657517527,-0.15889980272677,0.874679882769204,0.995904794237357,5355,"X"
"5378","CDC42EP1",-0.040793263263442,-1.15374580493413,-0.158122622305555,0.875287574683047,0.995904794237357,11135,"22"
"5379","ADCY9",-0.0533934996458072,-6.49087933919807,-0.158080585638294,0.875320446132569,0.995904794237357,115,"16"
"5380","RELA",0.0144141873930693,0.580335001474779,0.157961585726894,0.875413501815425,0.995904794237357,5970,"11"
"5381","SLC25A32",-0.015669797663211,-0.730671828345674,-0.157888713105624,0.875470487716917,0.995904794237357,81034,"8"
"5382","IVNS1ABP",-0.0239392577891099,-0.955778334395582,-0.15766780365755,0.875643241544016,0.995904794237357,10625,"1"
"5383","SPAG1",0.0247802797917565,-1.61581745822766,0.157554810440275,0.875731605982201,0.995904794237357,6674,"8"
"5384","GDAP1",0.0160616623497016,1.68865398834479,0.157422320351228,0.875835219680405,0.995904794237357,54332,"8"
"5385","AMOT",0.0244309540814314,-2.06277567838739,0.157313799578659,0.875920089862312,0.995904794237357,154796,"X"
"5386","RPL30",-0.0177107440181903,3.37029866391329,-0.15726764164907,0.875956188765874,0.995904794237357,6156,"8"
"5387","PTPN2",0.0167214968120175,-1.91737447263372,0.157227163093313,0.875987846202231,0.995904794237357,5771,"18"
"5388","KDSR",0.0133332236995429,-0.654951065662358,0.156981122811264,0.876180273643771,0.995904794237357,2531,"18"
"5389","KPTN",0.0185505555255585,-2.7186010776685,0.156515439452956,0.876544504258548,0.995904794237357,11133,"19"
"5390","PCDH17",-0.0251660338456894,-3.97383428185369,-0.155728509782671,0.877160057186767,0.995904794237357,27253,"13"
"5391","DGKA",-0.0165828574953699,-1.15184147277787,-0.155583951188646,0.877273142403845,0.995904794237357,1606,"12"
"5392","TTC13",0.0126928168077739,-0.993832417384717,0.155425532008752,0.877397073476267,0.995904794237357,79573,"1"
"5393","NDUFV3",-0.0272567780769428,-0.383905661800036,-0.155272518472897,0.877516778701472,0.995904794237357,4731,"21"
"5394","JADE2",-0.0266357892250517,-3.36252520876487,-0.155141276578049,0.877619453913014,0.995904794237357,23338,"5"
"5395","NDUFA4",0.0261170320415283,2.20872268800394,0.155061934286956,0.877681527257857,0.995904794237357,4697,"7"
"5396","FBXL8",0.0171508000445442,0.218547794634975,0.1549644809152,0.87775777085936,0.995904794237357,55336,"16"
"5397","INS",-0.0573201440974556,4.8807923048725,-0.154184882918592,0.878367739566815,0.995904794237357,3630,"11"
"5398","ACOX1",-0.0156182687958268,1.26223972319557,-0.154111412635796,0.878425227668882,0.995904794237357,51,"17"
"5399","MRPL11",-0.0125054507029485,1.12505093594585,-0.153914122562651,0.878579604033464,0.995904794237357,65003,"11"
"5400","AGPAT1",-0.0168000445589713,0.864629344672286,-0.153907743872556,0.878584595338155,0.995904794237357,10554,"6"
"5401","MFSD1",-0.0132194264396213,0.329758793519944,-0.153761563543379,0.87869898236102,0.995904794237357,64747,"3"
"5402","IER3IP1",0.0229144622239195,1.49786449330819,0.153546692906079,0.878867124779365,0.995904794237357,51124,"18"
"5403","REG1B",-0.0743401129938999,4.99093287948326,-0.153308166374872,0.879053785293014,0.995904794237357,5968,"2"
"5404","MAT2B",0.0138581836994347,1.87050502987703,0.15324845659306,0.879100512676494,0.995904794237357,27430,"5"
"5405","TMEM201",-0.0144205557367341,-0.369682776701645,-0.152933526467765,0.879346976396765,0.995904794237357,199953,"1"
"5406","HYPK",-0.0172403315584755,-1.91714214768331,-0.15286199116577,0.879402961491185,0.995904794237357,25764,"15"
"5407","SNAP47",0.017902727746939,-3.55498409184917,0.152781649171794,0.879465839646323,0.995904794237357,116841,"1"
"5408","CC2D1B",-0.0135678108655826,-0.0404535367770229,-0.152708025690099,0.879523460380801,0.995904794237357,200014,"1"
"5409","ZNF784",0.0208991728455262,0.301864922716063,0.152673576135416,0.879550422233802,0.995904794237357,147808,"19"
"5410","DPP8",-0.0253304591565069,-1.87652903811187,-0.152394376752623,0.879768942271449,0.995904794237357,54878,"15"
"5411","KCTD14",0.074374043159428,0.627309659868808,0.152302430739071,0.879840907441172,0.995904794237357,65987,"11"
"5412","STAMBP",0.0141080336352146,-0.492110513191268,0.152274760242532,0.879862565048289,0.995904794237357,10617,"2"
"5413","NOL6",0.0161032506613212,-1.40346837186757,0.152259769243783,0.879874298493164,0.995904794237357,65083,"9"
"5414","PIGQ",0.0255217263821939,-2.43399798131892,0.152235084066282,0.879893619625402,0.995904794237357,9091,"16"
"5415","CD44",-0.0446970479715358,2.37483822360119,-0.15219809993554,0.879922567309916,0.995904794237357,960,"11"
"5416","HAPLN4",-0.0217660207897756,-0.834519181708736,-0.152181643244892,0.87993544810695,0.995904794237357,404037,"19"
"5417","GPANK1",-0.0255560794816387,-1.46939640712596,-0.151754211311219,0.880270014465749,0.995904794237357,7918,"6"
"5418","CYB5A",-0.0314973729913817,2.9669735766009,-0.151577924278287,0.880408007176014,0.995904794237357,1528,"18"
"5419","YEATS4",0.0149286110469359,-0.988972989041602,0.15144524069066,0.880511870792956,0.995904794237357,8089,"12"
"5420","FKBP10",0.0307671373931947,-0.413944352649407,0.150985279371981,0.880871941322255,0.995904794237357,60681,"17"
"5421","UROS",-0.0155399308934932,0.174081832908797,-0.150665366465137,0.881122393224055,0.995904794237357,7390,"10"
"5422","CRADD",-0.0167765130337585,-1.00571744478067,-0.150431345498032,0.881305610315318,0.995904794237357,8738,"12"
"5423","C1orf116",-0.0169077805967939,0.689318000518541,-0.150034829454342,0.881616061380694,0.995904794237357,79098,"1"
"5424","SPRY4",-0.0293162037517072,-2.53302319560988,-0.149799550034709,0.881800281690359,0.995904794237357,81848,"5"
"5425","PDE8A",0.0354787835244847,-3.03685358680677,0.149716513638988,0.881865299556284,0.995904794237357,5151,"15"
"5426","CPLX1",0.0290658752600241,-2.99403318025773,0.149559229735411,0.881988455828271,0.995904794237357,10815,"4"
"5427","CYB5D2",-0.0214946091286736,-0.846711055469898,-0.149308739651986,0.882184600452444,0.995904794237357,124936,"17"
"5428","GATD3",0.011256299174935,2.8689621872148,0.149138150241373,0.882318183696085,0.995904794237357,8209,"21"
"5429","RPS12",-0.017032941699346,3.9732352162577,-0.148685550627256,0.882672617258048,0.995904794237357,6206,"6"
"5430","CTNND2",0.0179008374602387,-2.90935356529485,0.148657329376447,0.882694718307684,0.995904794237357,1501,"5"
"5431","FGD5",0.0428926125785365,-4.65706411600004,0.148320265073106,0.882958692531746,0.995904794237357,152273,"3"
"5432","GPR180",-0.0166124385834554,-0.973390213888415,-0.148052241711218,0.883168606557616,0.995904794237357,160897,"13"
"5433","TUBGCP5",-0.0211329063228884,-4.47230912041706,-0.147822571274217,0.883348489657126,0.995904794237357,114791,"15"
"5434","MRPL43",0.0121658493251577,1.17171893550776,0.147633557011187,0.8834965346306,0.995904794237357,84545,"10"
"5435","FAM76B",0.0190437146248827,-1.32842590669667,0.147597803360094,0.883524539071112,0.995904794237357,143684,"11"
"5436","CTNNA2",0.0180130206125536,0.919060276575151,0.147456561665501,0.883635169667967,0.995904794237357,1496,"2"
"5437","ZFYVE28",-0.0274956996839294,-0.692589166942162,-0.147171927783891,0.883858122478784,0.995904794237357,57732,"4"
"5438","C1orf50",-0.028114690208918,-2.82455868452019,-0.146702213188971,0.884226069418973,0.995904794237357,79078,"1"
"5439","DYM",0.0115018568576542,0.0868693472168215,0.14669044009874,0.884235292104606,0.995904794237357,54808,"18"
"5440","MICOS10",0.0255707291594707,-1.37865771107303,0.14664182764566,0.884273373815182,0.995904794237357,440574,"1"
"5441","UCK1",-0.0147800874251333,-0.391191301635896,-0.146545294166668,0.884348996418217,0.995904794237357,83549,"9"
"5442","MCC",0.0128465633712021,0.510225936653714,0.146425767184141,0.884442633245754,0.995904794237357,4163,"5"
"5443","GRWD1",0.0205043211753211,-0.52693516073535,0.145818206933617,0.884918618873233,0.995904794237357,83743,"19"
"5444","HINT2",0.0150651049592994,2.36937937928551,0.145677576012552,0.885028800631931,0.995904794237357,84681,"9"
"5445","PHGDH",-0.0481866254318,2.638772304955,-0.145224229838803,0.885384004875344,0.995904794237357,26227,"1"
"5446","WWP2",-0.0248301074524258,-3.47807457685676,-0.144614426334398,0.885861833955761,0.995904794237357,11060,"16"
"5447","PXN",0.0154993908894626,0.229176174180372,0.144215785404624,0.886174223964662,0.995904794237357,5829,"12"
"5448","S100A6",0.0343821939024767,3.37141447003759,0.143913553667852,0.886411076422109,0.995904794237357,6277,"1"
"5449","PRKCD",0.0117053685897633,-0.134906068158724,0.143829712201508,0.886476783039345,0.995904794237357,5580,"3"
"5450","ADI1",0.0235601809144599,-1.64538435696446,0.143804503365213,0.886496539381787,0.995904794237357,55256,"2"
"5451","SPRYD4",-0.0142082663793679,1.95591398667106,-0.143599250642355,0.886657400125888,0.995904794237357,283377,"12"
"5452","PKM",0.0130220253004776,7.09666925664965,0.143096476271452,0.887051455241433,0.995904794237357,5315,"15"
"5453","CTSD",-0.0163986428909197,4.92940273924105,-0.143061419868817,0.887078932183272,0.995904794237357,1509,"11"
"5454","RPL18",-0.0278099996841359,3.77647377063994,-0.142926941943878,0.887184336272759,0.995904794237357,6141,"19"
"5455","SRPK1",-0.0248953343229202,-0.203673501263976,-0.142870498953587,0.887228577032028,0.995904794237357,6732,"6"
"5456","FAM210A",-0.0117758315885325,-0.730844584512574,-0.142845864851179,0.887247885681013,0.995904794237357,125228,"18"
"5457","HMG20A",-0.0143881167432837,-0.682220283350966,-0.142670386522258,0.887385430747348,0.995904794237357,10363,"15"
"5458","PRDX3",-0.0113494536954875,5.75240633696329,-0.142655639418325,0.887396990121787,0.995904794237357,10935,"10"
"5459","BTF3L4",0.0150738308604654,1.40404350867464,0.142414176331566,0.887586262177049,0.995904794237357,91408,"1"
"5460","RBPMS",0.0303562232848922,-1.89462093286706,0.14220379638121,0.887751175017243,0.995904794237357,11030,"8"
"5461","OGFR",0.0223226355011673,0.0344096772263448,0.141767897367179,0.888092884102072,0.995904794237357,11054,"20"
"5462","NFAT5",-0.0251795217431785,-2.50032181432653,-0.14175768563581,0.888100889522772,0.995904794237357,10725,"16"
"5463","CELF4",-0.0263086674015336,-0.57391288085841,-0.141669853189211,0.888169745692757,0.995904794237357,56853,"18"
"5464","RPL37",-0.0297546289951574,0.468851479343936,-0.141057353477042,0.888649938779446,0.995904794237357,6167,"5"
